entrezID_curated	Protein IDs	Majority protein IDs	Protein names	Fasta headers	Gene_name_orig	Nuc_rep2	Nuc_rep3	Total_rep2	Total_rep3	Q-value	species	Nuc_avg	Total_avg	valid_cnt	uid	multiple_gene_ids	gene_id_cnt	gene_id_replicate_cnt	gene_symbol_final	proteom_nuclear_logFC	proteom_nuclear_P.Value	proteom_nuclear_adj.P.Val	proteom_total_logFC	proteom_total_P.Value	proteom_total_adj.P.Val
54545	Q9C0I1-3;Q9C0I1-2;Q9C0I1	Q9C0I1-3;Q9C0I1-2;Q9C0I1	Myotubularin-related protein 12	>sp|Q9C0I1-3|MTMRC_HUMAN Isoform 3 of Myotubularin-related protein 12 OS=Homo sapiens GN=MTMR12;>sp|Q9C0I1-2|MTMRC_HUMAN Isoform 2 of Myotubularin-related protein 12 OS=Homo sapiens GN=MTMR12;>sp|Q9C0I1|MTMRC_HUMAN Myotubularin-related protein 12 OS=Homo s	MTMR12	NA	NA	-0.4094698	-0.2813337	0	Homo sapiens	NA	-0.6908035	2	6380	FALSE	0	1	MTMR12	NA	NA	NA	-0.34540175	0.00914704505802284	0.142815316563297
55339	Q9C0J8;Q9C0J8-3;Q9C0J8-2;C9J8B4;B9A053	Q9C0J8	pre-mRNA 3 end processing protein WDR33	>sp|Q9C0J8|WDR33_HUMAN pre-mRNA 3 end processing protein WDR33 OS=Homo sapiens GN=WDR33 PE=1 SV=2	WDR33	-0.2747562	-0.1728964	-0.1076945	0.247806	0	Homo sapiens	-0.4476526	0.1401115	4	6381	FALSE	0	1	WDR33	-0.2238263	0.0534359553722938	0.141011548899108	0.07005575	0.572235144167519	0.72094490096781
55759	Q9GZL7	Q9GZL7	Ribosome biogenesis protein WDR12	>sp|Q9GZL7|WDR12_HUMAN Ribosome biogenesis protein WDR12 OS=Homo sapiens GN=WDR12 PE=1 SV=2	WDR12	-0.04941216	0.0984196	-0.1655962	0.038998	0	Homo sapiens	0.04900744	-0.1265982	4	6382	FALSE	0	1	WDR12	0.02450372	0.807467551362538	0.885267028265155	-0.0632991	0.456160894112295	0.625557353360108
54976	Q9GZN8;Q9GZN8-2;H7BYU9	Q9GZN8;Q9GZN8-2;H7BYU9	UPF0687 protein C20orf27	>sp|Q9GZN8|CT027_HUMAN UPF0687 protein C20orf27 OS=Homo sapiens GN=C20orf27 PE=1 SV=3;>sp|Q9GZN8-2|CT027_HUMAN Isoform 2 of UPF0687 protein C20orf27 OS=Homo sapiens GN=C20orf27;>tr|H7BYU9|H7BYU9_HUMAN UPF0687 protein C20orf27 (Fragment) OS=Homo sapiens GN=	C20orf27	NA	NA	-0.1613305	-0.1210471	0.0037047	Homo sapiens	NA	-0.2823776	2	6383	FALSE	0	1	C20orf27	NA	NA	NA	-0.1411888	0.0580551130778595	0.218664011207388
57095	X6R8S9;Q9GZP4-2;Q9GZP4	X6R8S9;Q9GZP4-2;Q9GZP4	PITH domain-containing protein 1	>tr|X6R8S9|X6R8S9_HUMAN PITH domain-containing protein 1 OS=Homo sapiens GN=PITHD1 PE=1 SV=1;>sp|Q9GZP4-2|PITH1_HUMAN Isoform 2 of PITH domain-containing protein 1 OS=Homo sapiens GN=PITHD1;>sp|Q9GZP4|PITH1_HUMAN PITH domain-containing protein 1 OS=Homo sa	PITHD1	NA	NA	NA	NA	0.0045125	Homo sapiens	NA	NA	0	6384	FALSE	0	1	PITHD1	NA	NA	NA	NA	NA	NA
64073	Q9GZP8-2;Q9GZP8	Q9GZP8-2;Q9GZP8	Immortalization up-regulated protein	>sp|Q9GZP8-2|IMUP_HUMAN Isoform 2 of Immortalization up-regulated protein OS=Homo sapiens GN=IMUP;>sp|Q9GZP8|IMUP_HUMAN Immortalization up-regulated protein OS=Homo sapiens GN=IMUP PE=1 SV=1	IMUP	NA	NA	-0.2030036	-0.00608656	0	Homo sapiens	NA	-0.20909016	2	6385	FALSE	0	1	C19orf33	NA	NA	NA	-0.10454508	0.243846963662423	0.433983142377176
26054	Q9GZR1-2;Q9GZR1;D6RG09;H0Y4F4;F8W6D9	Q9GZR1-2;Q9GZR1;D6RG09;H0Y4F4;F8W6D9	Sentrin-specific protease 6	>sp|Q9GZR1-2|SENP6_HUMAN Isoform 2 of Sentrin-specific protease 6 OS=Homo sapiens GN=SENP6;>sp|Q9GZR1|SENP6_HUMAN Sentrin-specific protease 6 OS=Homo sapiens GN=SENP6 PE=1 SV=2;>tr|D6RG09|D6RG09_HUMAN Sentrin-specific protease 6 (Fragment) OS=Homo sapiens	SENP6	NA	0.2016338	NA	NA	0.00043815	Homo sapiens	0.2016338	NA	1	6386	FALSE	0	1	SENP6	0.2016338	0.212012764696491	0.362676777129466	NA	NA	NA
57109	Q9GZR2;Q9GZR2-2	Q9GZR2	RNA exonuclease 4	>sp|Q9GZR2|REXO4_HUMAN RNA exonuclease 4 OS=Homo sapiens GN=REXO4 PE=1 SV=2	REXO4	-0.07383352	-0.03159212	0.02204824	0.2027625	0	Homo sapiens	-0.10542564	0.22481074	4	6387	FALSE	0	1	REXO4	-0.05271282	0.586899233757598	0.722133545150538	0.11240537	0.200592682765952	0.389612710756945
64425	Q9GZS1-2;Q9GZS1;E7EX70	Q9GZS1-2;Q9GZS1;E7EX70	DNA-directed RNA polymerase I subunit RPA49	>sp|Q9GZS1-2|RPA49_HUMAN Isoform 2 of DNA-directed RNA polymerase I subunit RPA49 OS=Homo sapiens GN=POLR1E;>sp|Q9GZS1|RPA49_HUMAN DNA-directed RNA polymerase I subunit RPA49 OS=Homo sapiens GN=POLR1E PE=1 SV=2;>tr|E7EX70|E7EX70_HUMAN DNA-directed RNA poly	POLR1E	0.2601461	0.151729	-0.005782364	0.2161133	0	Homo sapiens	0.4118751	0.210330936	4	6388	FALSE	0	1	POLR1E	0.20593755	0.0702863840107283	0.170803021227737	0.105165468	0.26965962977587	0.458680134382325
60491	Q9GZT8-2;Q9GZT8;E7EXA3;Q9GZT8-3;H7C1A8;B8ZZI0;C9JN42	Q9GZT8-2;Q9GZT8	NIF3-like protein 1	>sp|Q9GZT8-2|GTPC1_HUMAN Isoform 2 of Putative GTP cyclohydrolase 1 type 2 NIF3L1 OS=Homo sapiens GN=NIF3L1;>sp|Q9GZT8|GTPC1_HUMAN Putative GTP cyclohydrolase 1 type 2 NIF3L1 OS=Homo sapiens GN=NIF3L1 PE=1 SV=2	NIF3L1	NA	NA	0.04600206	0.07628538	0	Homo sapiens	NA	0.12228744	2	6389	FALSE	0	1	NIF3L1	NA	NA	NA	0.06114372	0.284811419251538	0.472864986483375
112399,54583	Q9GZT9-2;Q9GZT9;G3V3M1;F8W1G2;Q9H6Z9;Q9GZT9-3	Q9GZT9-2;Q9GZT9;G3V3M1;F8W1G2;Q9H6Z9;Q9GZT9-3	Egl nine homolog 1;Egl nine homolog 3	>sp|Q9GZT9-2|EGLN1_HUMAN Isoform 2 of Egl nine homolog 1 OS=Homo sapiens GN=EGLN1;>sp|Q9GZT9|EGLN1_HUMAN Egl nine homolog 1 OS=Homo sapiens GN=EGLN1 PE=1 SV=1;>tr|G3V3M1|G3V3M1_HUMAN Egl nine homolog 3 (Fragment) OS=Homo sapiens GN=EGLN3 PE=4 SV=1;>tr|F8W1	EGLN1;EGLN3	NA	NA	NA	-0.3865249	0.0089417	Homo sapiens	NA	-0.3865249	1	6390	TRUE	0	1	EGLN1,EGLN3	NA	NA	NA	-0.3865249	0.0367148974790485	0.184270610800888
26287	Q9GZV1;Q5T457;Q9GZV1-2	Q9GZV1;Q5T457;Q9GZV1-2	Ankyrin repeat domain-containing protein 2	>sp|Q9GZV1|ANKR2_HUMAN Ankyrin repeat domain-containing protein 2 OS=Homo sapiens GN=ANKRD2 PE=1 SV=3;>tr|Q5T457|Q5T457_HUMAN Ankyrin repeat domain-containing protein 2 OS=Homo sapiens GN=ANKRD2 PE=4 SV=1;>sp|Q9GZV1-2|ANKR2_HUMAN Isoform 2 of Ankyrin repea	ANKRD2	NA	NA	-0.3540586	-0.3972011	0	Homo sapiens	NA	-0.7512597	2	6391	FALSE	0	1	ANKRD2	NA	NA	NA	-0.37562985	0.00391887337170729	0.13539899091682
25937	Q9GZV5;C9J038;C9JR84;C9J337	Q9GZV5;C9J038	WW domain-containing transcription regulator protein 1	>sp|Q9GZV5|WWTR1_HUMAN WW domain-containing transcription regulator protein 1 OS=Homo sapiens GN=WWTR1 PE=1 SV=1;>tr|C9J038|C9J038_HUMAN WW domain-containing transcription regulator protein 1 (Fragment) OS=Homo sapiens GN=WWTR1 PE=1 SV=1	WWTR1	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	6392	FALSE	0	1	WWTR1	NA	NA	NA	NA	NA	NA
56947	Q9GZY8-2;Q9GZY8;H7C433;E9PQX8	Q9GZY8-2;Q9GZY8	Mitochondrial fission factor	>sp|Q9GZY8-2|MFF_HUMAN Isoform 2 of Mitochondrial fission factor OS=Homo sapiens GN=MFF;>sp|Q9GZY8|MFF_HUMAN Mitochondrial fission factor OS=Homo sapiens GN=MFF PE=1 SV=1	MFF	NA	NA	-0.01157343	0.2000021	0	Homo sapiens	NA	0.18842867	2	6393	FALSE	0	2	MFF	NA	NA	NA	0.094214335	0.301046424473251	0.488594932556292
56947	Q9GZY8-5;Q9GZY8-4;Q9GZY8-3;C9JHF5;E9PPW6	Q9GZY8-5;Q9GZY8-4;Q9GZY8-3;C9JHF5	Mitochondrial fission factor	>sp|Q9GZY8-5|MFF_HUMAN Isoform 5 of Mitochondrial fission factor OS=Homo sapiens GN=MFF;>sp|Q9GZY8-4|MFF_HUMAN Isoform 4 of Mitochondrial fission factor OS=Homo sapiens GN=MFF;>sp|Q9GZY8-3|MFF_HUMAN Isoform 3 of Mitochondrial fission factor OS=Homo sapiens	MFF	NA	NA	NA	NA	0.0059661	Homo sapiens	NA	NA	0	6394	FALSE	0	2	MFF	NA	NA	NA	0.094214335	0.301046424473251	0.488594932556292
79876	Q9GZZ9;Q9GZZ9-2;E7EQ61;E7EWE1;C9JRV9;C9J5W5;C9J0F6	Q9GZZ9;Q9GZZ9-2;E7EQ61;E7EWE1;C9JRV9	Ubiquitin-like modifier-activating enzyme 5	>sp|Q9GZZ9|UBA5_HUMAN Ubiquitin-like modifier-activating enzyme 5 OS=Homo sapiens GN=UBA5 PE=1 SV=1;>sp|Q9GZZ9-2|UBA5_HUMAN Isoform 2 of Ubiquitin-like modifier-activating enzyme 5 OS=Homo sapiens GN=UBA5;>tr|E7EQ61|E7EQ61_HUMAN Ubiquitin-like modifier-act	UBA5	0.9835318	0.5493242	-0.2579075	-0.1573188	0	Homo sapiens	1.532856	-0.4152263	4	6395	FALSE	0	1	UBA5	0.766428	0.000846997956533357	0.0102089577296132	-0.20761315	0.0303097108091602	0.175208622409953
342538	Q9H009	Q9H009	Nascent polypeptide-associated complex subunit alpha-2	>sp|Q9H009|NACA2_HUMAN Nascent polypeptide-associated complex subunit alpha-2 OS=Homo sapiens GN=NACA2 PE=1 SV=1	NACA2	NA	NA	NA	NA	0.00071623	Homo sapiens	NA	NA	0	6396	FALSE	0	1	NACA2	NA	NA	NA	NA	NA	NA
84233	Q9H061;E9PI90;Q9H061-2;E9PIH8	Q9H061;E9PI90	Transmembrane protein 126A	>sp|Q9H061|T126A_HUMAN Transmembrane protein 126A OS=Homo sapiens GN=TMEM126A PE=1 SV=1;>tr|E9PI90|E9PI90_HUMAN Transmembrane protein 126A OS=Homo sapiens GN=TMEM126A PE=1 SV=1	TMEM126A	-0.2627978	-0.215094	-0.2307699	-0.3547964	0	Homo sapiens	-0.4778918	-0.5855663	4	6397	FALSE	0	1	TMEM126A	-0.2389459	0.0400651222011077	0.115176653196006	-0.29278315	0.0141680798391655	0.146394226028297
10605	Q9H074-3;Q9H074-2;Q9H074;D6REB4;D6RJF2;D6RJ02;D6R9H8;D6RD97	Q9H074-3;Q9H074-2;Q9H074;D6REB4	Polyadenylate-binding protein-interacting protein 1	>sp|Q9H074-3|PAIP1_HUMAN Isoform 3 of Polyadenylate-binding protein-interacting protein 1 OS=Homo sapiens GN=PAIP1;>sp|Q9H074-2|PAIP1_HUMAN Isoform 2 of Polyadenylate-binding protein-interacting protein 1 OS=Homo sapiens GN=PAIP1;>sp|Q9H074|PAIP1_HUMAN Pol	PAIP1	0.40021	0.2083924	0.05297228	-0.02123325	0	Homo sapiens	0.6086024	0.03173903	4	6398	FALSE	0	1	PAIP1	0.3043012	0.0215414032335711	0.0742587613579224	0.015869515	0.776053507174652	0.86626017418695
81570	Q9H078-2;B4DXW4;Q9H078-4;Q9H078;H0YGM0;Q9H078-3;F5GX99;Q7Z777;H0YFF5;F5H7A5;F5H392;S4R372	Q9H078-2;B4DXW4;Q9H078-4;Q9H078;H0YGM0;Q9H078-3;F5GX99;Q7Z777;H0YFF5	Caseinolytic peptidase B protein homolog	>sp|Q9H078-2|CLPB_HUMAN Isoform 2 of Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB;>tr|B4DXW4|B4DXW4_HUMAN Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB PE=1 SV=1;>sp|Q9H078-4|CLPB_HUMAN Isoform 4 of Caseinolytic pepti	CLPB	-0.2207319	-0.06931562	-0.1823604	-0.03281667	0	Homo sapiens	-0.29004752	-0.21517707	4	6399	FALSE	0	1	CLPB	-0.14502376	0.182568904163843	0.327774978429816	-0.107588535	0.183654684314867	0.377162892120778
79003	Q9H081;I3L4K6	Q9H081;I3L4K6	Protein MIS12 homolog	>sp|Q9H081|MIS12_HUMAN Protein MIS12 homolog OS=Homo sapiens GN=MIS12 PE=1 SV=1;>tr|I3L4K6|I3L4K6_HUMAN Protein MIS12 homolog (Fragment) OS=Homo sapiens GN=MIS12 PE=4 SV=1	MIS12	0.1770886	-0.4910035	NA	NA	0	Homo sapiens	-0.3139149	NA	2	6400	FALSE	0	1	MIS12	-0.15695745	0.371761553182684	0.536177014189352	NA	NA	NA
55341	Q9H089;H7C2X7;F8WFC6	Q9H089	Large subunit GTPase 1 homolog	>sp|Q9H089|LSG1_HUMAN Large subunit GTPase 1 homolog OS=Homo sapiens GN=LSG1 PE=1 SV=2	LSG1	NA	NA	0.04110281	0.09653179	0	Homo sapiens	NA	0.1376346	2	6401	FALSE	0	1	LSG1	NA	NA	NA	0.0688173	0.253557376781698	0.443931441905984
55226	Q9H0A0;Q9H0A0-2;A0A087WV29;E9PMU0;E9PJN6	Q9H0A0;Q9H0A0-2;A0A087WV29	N-acetyltransferase 10	>sp|Q9H0A0|NAT10_HUMAN N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=1 SV=2;>sp|Q9H0A0-2|NAT10_HUMAN Isoform 2 of N-acetyltransferase 10 OS=Homo sapiens GN=NAT10;>tr|A0A087WV29|A0A087WV29_HUMAN N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=4 SV=1	NAT10	-0.1442972	-0.04233794	-0.1067621	-0.06304743	0	Homo sapiens	-0.18663514	-0.16980953	4	6402	FALSE	0	1	NAT10	-0.09331757	0.357632638507498	0.521418850360854	-0.084904765	0.173635552959975	0.36551678712547
64837,89953	Q9H0B6;Q9H0B6-2;A8MZ87;A8MX29;E9PQ02;E9PP09;C9JHT2;E9PM83;E9PI24;C9JZE5;C9J8T5;Q9NSK0-4	Q9H0B6;Q9H0B6-2;A8MZ87	Kinesin light chain 2	>sp|Q9H0B6|KLC2_HUMAN Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1;>sp|Q9H0B6-2|KLC2_HUMAN Isoform 2 of Kinesin light chain 2 OS=Homo sapiens GN=KLC2;>tr|A8MZ87|A8MZ87_HUMAN Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1	KLC2	NA	NA	0.49774	0.2976023	0	Homo sapiens	NA	0.7953423	2	6403	TRUE	0	1	KLC2,KLC4	NA	NA	NA	0.39767115	0.0114062294142984	0.143973390279764
80895	Q9H0C8;F8SNU7;E9PC05;F8SNU6;H7C2I8	Q9H0C8;F8SNU7;E9PC05	Integrin-linked kinase-associated serine/threonine phosphatase 2C	>sp|Q9H0C8|ILKAP_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens GN=ILKAP PE=1 SV=1;>tr|F8SNU7|F8SNU7_HUMAN Integrin-linked kinase associated phosphatase OS=Homo sapiens GN=ILKAP3 PE=2 SV=1;>tr|E9PC05|E9PC05_HUMAN In	ILKAP;ILKAP3	-0.07963043	0.0278618	-0.2180109	-0.1286926	0	Homo sapiens	-0.05176863	-0.3467035	4	6404	FALSE	0	1	ILKAP	-0.025884315	0.792295584337084	0.875210238511895	-0.17335175	0.0447835585752991	0.198093697055703
22803	Q9H0D6;Q9H0D6-2	Q9H0D6;Q9H0D6-2	5-3 exoribonuclease 2	>sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens GN=XRN2 PE=1 SV=1;>sp|Q9H0D6-2|XRN2_HUMAN Isoform 2 of 5-3 exoribonuclease 2 OS=Homo sapiens GN=XRN2	XRN2	0.2315553	0.04823624	-0.0103233	0.01464098	0	Homo sapiens	0.27979154	0.00431768	4	6405	FALSE	0	1	XRN2	0.13989577	0.205274081517723	0.354852241476746	0.00215884	0.966261120411322	0.980622547991226
79595	Q9H0E3;Q9H0E3-3;H7BXF5;Q9H0E3-2;C9J683	Q9H0E3;Q9H0E3-3;H7BXF5;Q9H0E3-2	Histone deacetylase complex subunit SAP130	>sp|Q9H0E3|SP130_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens GN=SAP130 PE=1 SV=1;>sp|Q9H0E3-3|SP130_HUMAN Isoform 3 of Histone deacetylase complex subunit SAP130 OS=Homo sapiens GN=SAP130;>tr|H7BXF5|H7BXF5_HUMAN Histone deacetylase com	SAP130	0.1881477	-0.07501847	NA	NA	0	Homo sapiens	0.11312923	NA	2	6406	FALSE	0	1	SAP130	0.056564615	0.611852457339482	0.740935297092574	NA	NA	NA
81858	Q9H0F6-2;Q9H0F6	Q9H0F6-2;Q9H0F6	Sharpin	>sp|Q9H0F6-2|SHRPN_HUMAN Isoform 2 of Sharpin OS=Homo sapiens GN=SHARPIN;>sp|Q9H0F6|SHRPN_HUMAN Sharpin OS=Homo sapiens GN=SHARPIN PE=1 SV=1	SHARPIN	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	6407	FALSE	0	1	SHARPIN	NA	NA	NA	NA	NA	NA
84081	Q9H0G5;A0A024QZ33;K7EK40;K7EMD8;K7ERM9	Q9H0G5;A0A024QZ33	Nuclear speckle splicing regulatory protein 1	>sp|Q9H0G5|NSRP1_HUMAN Nuclear speckle splicing regulatory protein 1 OS=Homo sapiens GN=NSRP1 PE=1 SV=1;>tr|A0A024QZ33|A0A024QZ33_HUMAN Coiled-coil domain containing 55, isoform CRA_a OS=Homo sapiens GN=CCDC55 PE=4 SV=1	NSRP1	NA	NA	0.07368314	0.2199584	0	Homo sapiens	NA	0.29364154	2	6408	FALSE	0	1	NSRP1	NA	NA	NA	0.14682077	0.0974428937225227	0.271876152551694
29127	Q9H0H5;F8VRD2;H0YIK5;F8VWX0;F8W0L1;F8VZ66;F8VV47;F8VWY4;F8VVE5;F8VUW9;F8VV39;F8VS54;F8W1E5;F8VRL2;F8VVY0;F8VXH1;F8W1T4;F8VV37;F8VQF5;F8VYH6;F8VZ41;F8VQZ5	Q9H0H5;F8VRD2	Rac GTPase-activating protein 1	>sp|Q9H0H5|RGAP1_HUMAN Rac GTPase-activating protein 1 OS=Homo sapiens GN=RACGAP1 PE=1 SV=1;>tr|F8VRD2|F8VRD2_HUMAN Rac GTPase-activating protein 1 (Fragment) OS=Homo sapiens GN=RACGAP1 PE=1 SV=3	RACGAP1	0.271067	0.2018848	0.5374452	0.3971458	0	Homo sapiens	0.4729518	0.934591	4	6409	FALSE	0	1	RACGAP1	0.2364759	0.0424334707978472	0.120042055546541	0.4672955	0.00419356133193909	0.13539899091682
64761	Q9H0J9;G5E9U9;H7C4L8;H7C4T3;H7C4Z9	Q9H0J9;G5E9U9	Poly [ADP-ribose] polymerase 12	>sp|Q9H0J9|PAR12_HUMAN Poly [ADP-ribose] polymerase 12 OS=Homo sapiens GN=PARP12 PE=1 SV=1;>tr|G5E9U9|G5E9U9_HUMAN Poly (ADP-ribose) polymerase family, member 12, isoform CRA_a OS=Homo sapiens GN=PARP12 PE=1 SV=1	PARP12	-0.09357113	-0.1849165	-0.2394809	-0.2741105	0	Homo sapiens	-0.27848763	-0.5135914	4	6410	FALSE	0	1	PARP12	-0.139243815	0.185506748543887	0.331638979344324	-0.2567957	0.0115095692134046	0.143973390279764
23235	Q9H0K1	Q9H0K1	Serine/threonine-protein kinase SIK2	>sp|Q9H0K1|SIK2_HUMAN Serine/threonine-protein kinase SIK2 OS=Homo sapiens GN=SIK2 PE=1 SV=1	SIK2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	6411	FALSE	0	1	SIK2	NA	NA	NA	NA	NA	NA
23283	Q9H0L4	Q9H0L4	Cleavage stimulation factor subunit 2 tau variant	>sp|Q9H0L4|CSTFT_HUMAN Cleavage stimulation factor subunit 2 tau variant OS=Homo sapiens GN=CSTF2T PE=1 SV=1	CSTF2T	-0.08922133	-0.2264931	-0.3649608	-0.3518108	0	Homo sapiens	-0.31571443	-0.7167716	4	6412	FALSE	0	1	CSTF2T	-0.157857215	0.148875831251154	0.286596498897722	-0.3583858	0.00411892362676375	0.13539899091682
51251	Q9H0P0-1;B9A035	Q9H0P0-1;B9A035	Cytosolic 5-nucleotidase 3A	>sp|Q9H0P0-1|5NT3A_HUMAN Isoform 1 of Cytosolic 5-nucleotidase 3A OS=Homo sapiens GN=NT5C3A;>tr|B9A035|B9A035_HUMAN Cytosolic 5-nucleotidase 3A OS=Homo sapiens GN=NT5C3A PE=1 SV=1	NT5C3;NT5C3A	-0.2965271	-0.4979139	0.1837088	-0.2837027	0	Homo sapiens	-0.794441	-0.0999939	4	6413	FALSE	0	1	NT5C3A	-0.3972205	0.00706304770386919	0.0357318585034358	-0.04999695	0.745229888278674	0.847151214214035
55278	Q9H0R6;Q9H0R6-2;X6R772	Q9H0R6;Q9H0R6-2;X6R772	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	>sp|Q9H0R6|GATA_HUMAN Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial OS=Homo sapiens GN=QRSL1 PE=1 SV=2;>sp|Q9H0R6-2|GATA_HUMAN Isoform 2 of Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial OS=Homo sapiens GN=QRSL1;>tr|X6R772|X6R7	QRSL1	NA	NA	0.2503552	-0.08268283	0	Homo sapiens	NA	0.16767237	2	6414	FALSE	0	1	QRSL1	NA	NA	NA	0.083836185	0.483111287072993	0.650048159791804
51202	Q9H0S4;Q9H0S4-2;F5H1N9	Q9H0S4;Q9H0S4-2;F5H1N9	Probable ATP-dependent RNA helicase DDX47	>sp|Q9H0S4|DDX47_HUMAN Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens GN=DDX47 PE=1 SV=1;>sp|Q9H0S4-2|DDX47_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens GN=DDX47;>tr|F5H1N9|F5H1N9_HUMAN Probable ATP-dependent RNA	DDX47	0.121546	0.1471764	0.1623389	0.07080147	0	Homo sapiens	0.2687224	0.23314037	4	6415	FALSE	0	1	DDX47	0.1343612	0.192171338192102	0.338235520675893	0.116570185	0.114046076141492	0.292589865767086
81876	Q9H0U4;E9PLD0;Q92928;A0A087WTI1	Q9H0U4;E9PLD0	Ras-related protein Rab-1B	>sp|Q9H0U4|RAB1B_HUMAN Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1;>tr|E9PLD0|E9PLD0_HUMAN Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=3 SV=1	RAB1B	-0.8228348	-0.4616605	-0.1020007	-0.02262477	0	Homo sapiens	-1.2844953	-0.12462547	4	6416	FALSE	0	1	RAB1B	-0.64224765	0.00141715149784887	0.0134943213722905	-0.062312735	0.312573786913498	0.498522974238528
29074	Q9H0U6	Q9H0U6	39S ribosomal protein L18, mitochondrial	>sp|Q9H0U6|RM18_HUMAN 39S ribosomal protein L18, mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1	MRPL18	-0.6616155	-0.3979993	-0.1267852	-0.1263757	0	Homo sapiens	-1.0596148	-0.2531609	4	6417	FALSE	0	1	MRPL18	-0.5298074	0.00228317745449544	0.0177565979105677	-0.12658045	0.0702692165439332	0.237869605685993
7259	Q9H0U9	Q9H0U9	Testis-specific Y-encoded-like protein 1	>sp|Q9H0U9|TSYL1_HUMAN Testis-specific Y-encoded-like protein 1 OS=Homo sapiens GN=TSPYL1 PE=1 SV=3	TSPYL1	-0.01030875	-0.005405813	0.2183473	0.3080114	0	Homo sapiens	-0.015714563	0.5263587	4	6418	FALSE	0	1	TSPYL1	-0.0078572815	0.934356921943217	0.965313107268094	0.26317935	0.0146229279230328	0.147611823248482
81562	Q9H0V9;Q9H0V9-2;F8WB07;Q9H0V9-3	Q9H0V9;Q9H0V9-2	VIP36-like protein	>sp|Q9H0V9|LMA2L_HUMAN VIP36-like protein OS=Homo sapiens GN=LMAN2L PE=1 SV=1;>sp|Q9H0V9-2|LMA2L_HUMAN Isoform 2 of VIP36-like protein OS=Homo sapiens GN=LMAN2L	LMAN2L	0.2385423	0.1230039	0.1894135	0.1186256	0.0034468	Homo sapiens	0.3615462	0.3080391	4	6419	FALSE	0	1	LMAN2L	0.1807731	0.103130915148873	0.223733291759504	0.15401955	0.0538367942791375	0.212714571039331
56006	Q9H0W8-2;Q9H0W8;M0QZC7;M0QYR7;M0R2N0;M0QZH1;M0QX70;M0R0U0	Q9H0W8-2;Q9H0W8;M0QZC7;M0QYR7;M0R2N0;M0QZH1;M0QX70	Protein SMG9	>sp|Q9H0W8-2|SMG9_HUMAN Isoform 2 of Protein SMG9 OS=Homo sapiens GN=SMG9;>sp|Q9H0W8|SMG9_HUMAN Protein SMG9 OS=Homo sapiens GN=SMG9 PE=1 SV=1;>tr|M0QZC7|M0QZC7_HUMAN Protein SMG9 (Fragment) OS=Homo sapiens GN=SMG9 PE=1 SV=3;>tr|M0QYR7|M0QYR7_HUMAN Protein	SMG9	NA	NA	-0.03676267	-0.2025719	0	Homo sapiens	NA	-0.23933457	2	6420	FALSE	0	1	SMG9	NA	NA	NA	-0.119667285	0.165780100670873	0.356912446860316
64412	Q9H116;Q9H116-4	Q9H116	GDNF-inducible zinc finger protein 1	>sp|Q9H116|GZF1_HUMAN GDNF-inducible zinc finger protein 1 OS=Homo sapiens GN=GZF1 PE=1 SV=1	GZF1	0.11703	-0.03232966	NA	NA	0	Homo sapiens	0.08470034	NA	2	6421	FALSE	0	1	GZF1	0.04235017	0.675478916614907	0.789960313304293	NA	NA	NA
116092	Q9H147;H7C1M5;F2Z2A4;H7C1J2;H0Y501	Q9H147;H7C1M5;F2Z2A4;H7C1J2	Deoxynucleotidyltransferase terminal-interacting protein 1	>sp|Q9H147|TDIF1_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Homo sapiens GN=DNTTIP1 PE=1 SV=2;>tr|H7C1M5|H7C1M5_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 1 (Fragment) OS=Homo sapiens GN=DNTTIP1 PE=1 SV=1;>tr|F2	DNTTIP1	-0.106265	-0.1644639	NA	NA	0	Homo sapiens	-0.2707289	NA	2	6422	FALSE	0	1	DNTTIP1	-0.13536445	0.191832748255013	0.338235520675893	NA	NA	NA
